Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Afghanistan,AFG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,8.412,..,..
Afghanistan,AFG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,6.754,..,..
Afghanistan,AFG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,10.563,..,..
Afghanistan,AFG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,6.258,..,..
Afghanistan,AFG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.879,..,..
Afghanistan,AFG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,21.445,..,..
Afghanistan,AFG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,7.329,..,..
Afghanistan,AFG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.945,26.742,26.57
Afghanistan,AFG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.519,..,..
Afghanistan,AFG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.911,13.168,13.066
Afghanistan,AFG,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,5.73,..,..
Afghanistan,AFG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.994,14.1,13.991
Afghanistan,AFG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.679,..,..
Afghanistan,AFG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,21.372,30.061,29.927
Afghanistan,AFG,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,9.433,..,..
Afghanistan,AFG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,15.033,16.289,16.219
Afghanistan,AFG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,8.547,..,..
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,16.395,17.365,17.291
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,8.785,..,..
Afghanistan,AFG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.198267957840034,0.203551890416193,0.210043425410172
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,0.5791,0.6067,0.6231
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2.9588,3.0769,3.3125
Afghanistan,AFG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,7.9308,8.2599,8.7073
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0467,0.0236,0.0151
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,0.1916,0.1921,0.1956
Afghanistan,AFG,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,171.398261583738,182.660324413113,197.970707001574
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,0.0885,0.088,0.0879
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2.1142,2.2472,2.3412
Afghanistan,AFG,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,1.9519,2.0253,2.132
Afghanistan,AFG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,..,..,..
Afghanistan,AFG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0924685426083421,0.102715267697685,0.105421026776137
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,1.85278199408184,1.85278199408184,..
Afghanistan,AFG,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.389304648467567,..,..
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,12084.4,12084.4,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.5,95.9,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.1,81.7,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.7,85.3,..
Africa Eastern and Southern,AFE,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,10.0260426053621,..,..
Africa Eastern and Southern,AFE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1004645882051.53,1040349774688.04,1064487323079.33
Africa Eastern and Southern,AFE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Africa Eastern and Southern,AFE,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1085745178850.97,1191423176242.96,1245472471675.95
Africa Eastern and Southern,AFE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Africa Eastern and Southern,AFE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.57639280212379,3.5538783639465,2.32013780158928
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1408.86083752216,1421.58972754715,1418.3637366532
Africa Eastern and Southern,AFE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Africa Eastern and Southern,AFE,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,1522.59008804972,1628.02452570959,1659.51529015376
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.84208672684578,0.903488100881106,-0.226928404970622
Africa Eastern and Southern,AFE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3934.28726680508,3974.80304490307,3967.86093740163
Africa Eastern and Southern,AFE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3907.95163712488,4229.68210035358,4374.22953170023
Africa Eastern and Southern,AFE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,11001.5151651286,10959.0808769,10796.3644855115
Africa Eastern and Southern,AFE,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Africa Eastern and Southern,AFE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Africa Eastern and Southern,AFE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2805504558104.62,2908845901221.61,2977894568548.49
Africa Eastern and Southern,AFE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2786724859496.5,3095371846627.92,3282875728140.98
Africa Eastern and Southern,AFE,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Africa Eastern and Southern,AFE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.22269912307469,9.35876732357862,7.80122989057329
Africa Eastern and Southern,AFE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Africa Eastern and Southern,AFE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.77132606506347,4.62862396240234,..
Africa Eastern and Southern,AFE,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Africa Eastern and Southern,AFE,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Africa Eastern and Southern,AFE,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Africa Eastern and Southern,AFE,Trade (% of GDP),NE.TRD.GNFS.ZS,55.5623957956905,58.5361627735347,56.8723924609556
Africa Eastern and Southern,AFE,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.40153034013552,10.1120107441862,10.4441941989972
Africa Eastern and Southern,AFE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Africa Eastern and Southern,AFE,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Africa Eastern and Southern,AFE,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.3819420512076,8.82807285582282,8.60156347656191
Africa Eastern and Southern,AFE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.88711605111168,7.26283525761663,7.09295350399716
Africa Eastern and Southern,AFE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.57738499231761,7.98520225155097,7.80636542181196
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,16.2007290766114,14.6299457758185,14.3366201416535
Africa Eastern and Southern,AFE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,14.1354090991111,12.9645622984185,12.6906629339334
Africa Eastern and Southern,AFE,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,14.9551818976239,13.6202170443066,13.3678095636379
Africa Eastern and Southern,AFE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.863532873647527,0.816361436828426,0.784640732307806
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,42.1294,42.1665,42.4844
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,74.0163,73.6311,74.8993
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,606.3945,588.4335,579.8655
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,2.5883,2.6171,2.7684
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,81.0075,74.6565,72.6329
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,56.5577114350072,54.3847582183696,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,39.4524,38.1564,38.1385
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,121.368,120.0506,122.059
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,..,..,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,245.8303,237.1519,226.8788
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.003,0.0031,0.0032
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,..,..,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,..,..,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,..,..,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,..,..,..
Africa Eastern and Southern,AFE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.219161172295634,0.205122608393531,0.19744525316336
Africa Eastern and Southern,AFE,Forest area (% of land area),AG.LND.FRST.ZS,29.9551937873237,29.7372051021705,..
Africa Eastern and Southern,AFE,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,2.63148610656156,..,..
Africa Eastern and Southern,AFE,Forest area (sq. km),AG.LND.FRST.K2,4446875.546,4414514.929,..
Africa Eastern and Southern,AFE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,75.483124273239,75.847809145941,..
Africa Eastern and Southern,AFE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,32.8091384346348,33.7607815445012,..
Africa Eastern and Southern,AFE,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.1272110400485,48.7420429375177,..
Africa Western and Central,AFW,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,26.7069146546654,..,..
Africa Western and Central,AFW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,864618743927.334,897385026208.953,927489896195.979
Africa Western and Central,AFW,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Africa Western and Central,AFW,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,849312422223.205,883973910898.854,799105950273.831
Africa Western and Central,AFW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Africa Western and Central,AFW,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.03762951350967,3.78967984579947,3.3547328190002
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1779.34015871995,1804.19814239875,1820.75474142308
Africa Western and Central,AFW,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Africa Western and Central,AFW,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,1747.84054911545,1777.23501216669,1568.72431045118
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.60719668963951,1.39703381374181,0.917670772142557
Africa Western and Central,AFW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4698.92689418476,4767.38326230894,4814.6114433725
Africa Western and Central,AFW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4698.92689418476,5107.2729392421,5343.4685293794
Africa Western and Central,AFW,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,12100.3369564702,12057.5915980496,11959.3488985261
Africa Western and Central,AFW,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Africa Western and Central,AFW,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Africa Western and Central,AFW,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2283307241252.37,2371235316819.04,2452556275837.2
Africa Western and Central,AFW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2283307241252.37,2540292084739.94,2721955329231.77
Africa Western and Central,AFW,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Africa Western and Central,AFW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.64220371005912,6.58712256843671,3.38669113752862
Africa Western and Central,AFW,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Africa Western and Central,AFW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.20348429679871,2.90529441833496,..
Africa Western and Central,AFW,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Africa Western and Central,AFW,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Africa Western and Central,AFW,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Africa Western and Central,AFW,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Africa Western and Central,AFW,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.73184176047744,8.42649109001042,..
Africa Western and Central,AFW,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,7.03748716794911,..
Africa Western and Central,AFW,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,10.2666951383828,..
Africa Western and Central,AFW,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,5.32567904378028,..
Africa Western and Central,AFW,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,2.39284943414368,..
Africa Western and Central,AFW,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,3.65220799474575,..
Africa Western and Central,AFW,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,1.32635616479902,..
Africa Western and Central,AFW,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,4.96087336109537,..
Africa Western and Central,AFW,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,6.83121987305651,..
Africa Western and Central,AFW,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,3.71164033930371,..
Africa Western and Central,AFW,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.50869034647606,4.6489123735613,3.9656857386113
Africa Western and Central,AFW,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,4.21774758439942,..
Africa Western and Central,AFW,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.08994992260342,2.8299125180935,2.68229031345861
Africa Western and Central,AFW,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,2.22516634229658,..
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.73673176237333,3.65857318082157,3.27724546605141
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.16431955231438,..
Africa Western and Central,AFW,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.64256664028759,6.8902504821573,6.32529888228107
Africa Western and Central,AFW,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,5.91601259937563,..
Africa Western and Central,AFW,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,7.01346471604553,5.26046759921395,4.94149241547445
Africa Western and Central,AFW,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,4.12128661051707,..
Africa Western and Central,AFW,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,7.7225604082426,5.97640665169662,5.57812197212481
Africa Western and Central,AFW,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,4.92340825881431,..
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.512748783317137,0.505462163299022,0.48221727602783
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,11.7568,12.0094,11.7404
