Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.73341388450593,3.68225030604216,0.35706431153689
Brunei Darussalam,BRN,Trade (% of GDP),NE.TRD.GNFS.ZS,147.123112663177,146.973966154459,136.56300375882
Brunei Darussalam,BRN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.467059001544,20.1242382276026,22.8180466531474
Bulgaria,BGR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,201372027226.131,209504995520.206,213457966864.278
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.29774435299515,15.3252589264366,9.44284140088564
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,121.157354617771,138.84014681798,119.668120344213
Bulgaria,BGR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.8851860438699,18.2789290615071,18.4205974000082
Burkina Faso,BFA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,54689652540.5665,55508487752.6131,57151639723.4798
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.65353287214209,14.2902354303358,0.742910428668841
Burkina Faso,BFA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.4203586607795,64.8438739203037,64.8223211154384
Burkina Faso,BFA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.2479804523801,19.8707731771458,19.9750711747148
Burundi,BDI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,10847771568.5348,11048346804.0333,11346652233.7065
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.40453845076341,18.8008786664945,26.9414835762453
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,28.8186599995439,28.315320358729,29.5932478695071
Burundi,BDI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,30.7724699997721,30.9754527025244,30.5053089649887
Cabo Verde,CPV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3970664151.46117,4599763302.14502,4851620394.06428
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.86215297494647,7.93092925430087,3.72437517668748
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,77.4550586265341,96.9941368513357,94.7385904946044
Cabo Verde,CPV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,26.5876325060221,22.365022001237,21.7533597293807
Cambodia,KHM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,105674090069.142,111067028703.109,116576027285.417
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.92073477592949,5.34370264895437,2.12746796594194
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,146.179846509715,145.873632761406,134.206842395931
Cambodia,KHM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,6.56578640454773,5.8998539290284,6.07786090254716
Cameroon,CMR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,129022200845.744,133843481810.674,138191179830.771
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.27185762503637,6.24767713343861,7.38281384280984
Cameroon,CMR,Trade (% of GDP),NE.TRD.GNFS.ZS,36.7308347188558,41.2866025594679,37.2177281759971
Cameroon,CMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.0432363133751,10.5075554912877,10.5843152211004
Canada,CAN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2162380202946.26,2244980236442.7,2273018407585.8
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39519318527528,6.80280115341613,3.87900159788426
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,62.4241644131018,67.5588963664949,67.1924941392879
Canada,CAN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.4423371444304,20.6916886249511,21.206649747246
Caribbean small states,CSS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,62236130929.0748,78169081018.0434,89821348016.2562
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.23684975359863,6.19597434778739,4.22769324983409
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Caribbean small states,CSS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Cayman Islands,CYM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5198568359.3221,5466623675.42002,5704950753.45717
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Cayman Islands,CYM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Central African Republic,CAF,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5769272621.61696,5798240716.57507,5848699990.53442
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.25936417542868,5.58316735183247,2.97913852618937
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,44.159119995104,45.23357000162,43.480570208358
Central African Republic,CAF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.14075000341498,8.33527999723824,8.33527999694578
Central Europe and the Baltics,CEB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4018425537625.32,4184738567443.99,4214897028006.49
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.83984491500146,14.6081439492433,9.44284140088564
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,125.533292884421,139.758343530216,123.894411807077
Central Europe and the Baltics,CEB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.4304514678988,18.6605414989208,19.0308999512139
Chad,TCD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,30311041208.7462,31161066088.6256,32445624829.8036
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.772844370359139,5.78802687843616,10.8363568399842
Chad,TCD,Trade (% of GDP),NE.TRD.GNFS.ZS,82.984776867047,89.722949365026,91.5770812839781
Chad,TCD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,4.68311993167555,4.05071702799511,4.20912244919291
Channel Islands,CHI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Channel Islands,CHI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Channel Islands,CHI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Chile,CHL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,566819004550.313,578488334583.451,579753955219.8
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.52456838259121,11.6438667110561,7.58168251407969
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,64.8384472541565,74.9877802139767,60.967093994595
Chile,CHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.7284624399831,14.6753523231537,15.102689191519
China,CHN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,28821648700423.3,29672080421839.5,31229733453000.4
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.981015135544882,1.97357555739051,0.234836828893051
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,37.3019908656372,38.3514820836722,37.3167713639344
China,CHN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.8081384040196,16.050127747075,16.5093111848756
Colombia,COL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,888221726895.872,952963177224.434,958780155616.683
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.49505757399448,10.1772313546166,11.7359044948689
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.0591463936128,48.0739778648801,40.4938001523729
Colombia,COL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.04633106217,13.9981806937177,14.7537803871391
Comoros,COM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2815509823.50303,2888797834.74912,2975336816.91424
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,42.2777287262853,47.78172660655,47.9413581866914
Comoros,COM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.1497636872213,9.61494798983108,9.25201678028177
"Congo, Dem. Rep.",COD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,130243843399.282,141867386989.06,154012458934.362
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,80.4813114206906,93.7286670799975,91.261265608072
"Congo, Dem. Rep.",COD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.26179625751041,9.36466895500465,7.93334809837746
"Congo, Rep.",COG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,36903988991.0873,37448454255.7938,38162545447.2186
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.7156427545126,3.04344334698478,4.30174563591016
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,85.5462031552188,98.1613366922001,96.2103944039618
"Congo, Rep.",COG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.8705070974177,11.836792240361,13.0993020877754
Costa Rica,CRI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,120743279901.813,126238900360.944,132692134269.282
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.72647755109241,8.27477490232654,0.525193508693455
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,70.7816423027085,82.2275325353143,72.4719990801769
Costa Rica,CRI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.5307979779817,15.3958787283636,14.873493459823
Cote d'Ivoire,CIV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,179178274483.428,190319312458.775,202119109831.195
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.09195189692863,5.27616724262846,4.38711707003279
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,45.1140327762435,53.4312191070311,52.5739202139052
Cote d'Ivoire,CIV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.96265946726249,10.4170447113577,10.48907829535
Croatia,HRV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,143131278614.527,153562595214.356,158634068841.528
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.55450699642041,10.7805806758686,7.9412817758683
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,102.308430815836,125.213857590974,107.700919430599
Croatia,HRV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.0666648716537,21.1121699218234,21.2862761328474
Cuba,CUB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,80.0237849857828,88.8030369932668,..
Cuba,CUB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,33.8264756164462,32.5330341848026,..
